entity,track,predictor,smd,ks
Pontastacus leptodactylus (pooled),local_only,l_SOL43,-0.0437,0.0633
Pontastacus leptodactylus (pooled),local_only,l_SOL44,-0.0258,0.0407
Pontastacus leptodactylus (pooled),local_only,l_SOL25,0.1253,0.0705
Pontastacus leptodactylus (pooled),local_only,l_SOL26,0.0384,0.0511
Pontastacus leptodactylus (pooled),local_only,l_SOL27,0.0934,0.0534
Pontastacus leptodactylus (pooled),local_only,l_SOL28,-0.2339,0.1026
Pontastacus leptodactylus (pooled),local_only,l_SOL29,-0.0531,0.0924
Pontastacus leptodactylus (pooled),local_only,l_SOL30,-0.0789,0.1049
Pontastacus leptodactylus (pooled),local_only,l_SOL31,-0.0587,0.0999
Pontastacus leptodactylus (pooled),local_only,l_SOL32,-0.0985,0.0658
Pontastacus leptodactylus (pooled),local_only,l_SOL21,0.2734,0.1849
Pontastacus leptodactylus (pooled),local_only,l_SOL22,0.2561,0.1616
Pontastacus leptodactylus (pooled),local_only,l_SOL23,0.262,0.1753
Pontastacus leptodactylus (pooled),local_only,l_SOL24,0.0285,0.0381
Pontastacus leptodactylus (pooled),local_only,l_SOL45,-0.0583,0.0213
Pontastacus leptodactylus (pooled),local_only,l_SOL46,-0.0403,0.0489
Pontastacus leptodactylus (pooled),local_only,l_SOL47,-0.0262,0.0516
Pontastacus leptodactylus (pooled),local_only,l_SOL48,0.0034,0.0258
Pontastacus leptodactylus (pooled),local_only,l_SOL53,-0.0936,0.038
Pontastacus leptodactylus (pooled),local_only,l_SOL54,-0.0458,0.0128
Pontastacus leptodactylus (pooled),local_only,l_SOL55,-0.0811,0.0394
Pontastacus leptodactylus (pooled),local_only,l_SOL56,0.078,0.0341
Pontastacus leptodactylus (pooled),local_only,l_SOL57,0.1103,0.0628
Pontastacus leptodactylus (pooled),local_only,l_SOL58,0.1325,0.0749
Pontastacus leptodactylus (pooled),local_only,l_SOL59,0.1233,0.0712
Pontastacus leptodactylus (pooled),local_only,l_SOL60,-0.0096,0.0351
Pontastacus leptodactylus (pooled),local_only,l_SOL33,-0.2915,0.1227
Pontastacus leptodactylus (pooled),local_only,l_SOL34,-0.2738,0.1205
Pontastacus leptodactylus (pooled),local_only,l_SOL35,-0.2917,0.1333
Pontastacus leptodactylus (pooled),local_only,l_SOL36,-0.1428,0.0675
Pontastacus leptodactylus (pooled),local_only,l_SOL49,-0.0375,0.0007
Pontastacus leptodactylus (pooled),local_only,l_SOL50,0.0222,0.0018
Pontastacus leptodactylus (pooled),local_only,l_SOL51,0.0107,0.0018
Pontastacus leptodactylus (pooled),local_only,l_SOL52,0.0462,0.0032
Pontastacus leptodactylus (pooled),local_only,l_TOP108,-0.063,0.1508
Pontastacus leptodactylus (pooled),local_only,l_TOP109,0.1348,0.0971
Pontastacus leptodactylus (pooled),local_only,l_TOP110,0.0046,0.0263
Pontastacus leptodactylus (pooled),local_only,l_TOP111,-0.0108,0.0291
Pontastacus leptodactylus (pooled),local_only,l_TOP112,0.1822,0.1038
Pontastacus leptodactylus (pooled),local_only,l_TOP113,-0.0968,0.1483
Pontastacus leptodactylus (pooled),local_only,l_TOP132,-0.0896,0.1675
Pontastacus leptodactylus (pooled),local_only,l_TOP114,0.0834,0.0846
Pontastacus leptodactylus (pooled),local_only,l_TOP115,0.2467,0.2054
Pontastacus leptodactylus (pooled),local_only,l_TOP116,0.2214,0.194
Pontastacus leptodactylus (pooled),local_only,l_TOP117,0.2299,0.1217
Pontastacus leptodactylus (pooled),local_only,l_TOP118,0.2294,0.1283
Pontastacus leptodactylus (pooled),local_only,l_TOP119,0.2478,0.1286
Pontastacus leptodactylus (pooled),local_only,l_TOP120,0.2214,0.194
Pontastacus leptodactylus (pooled),local_only,l_TOP121,0.2525,0.2064
Pontastacus leptodactylus (pooled),local_only,l_TOP122,0.2429,0.2046
Pontastacus leptodactylus (pooled),local_only,l_TOP123,0.1939,0.0823
Pontastacus leptodactylus (pooled),local_only,l_TOP1,-0.0882,0.056
Pontastacus leptodactylus (pooled),local_only,l_TOP2,0.1132,0.0497
Pontastacus leptodactylus (pooled),local_only,l_TOP3,-0.1516,0.0619
Pontastacus leptodactylus (pooled),local_only,l_TOP4,0.0934,0.0568
Pontastacus leptodactylus (pooled),local_only,l_TOP5,-0.0876,0.056
Pontastacus leptodactylus (pooled),local_only,l_TOP6,0.0751,0.0372
Pontastacus leptodactylus (pooled),local_only,l_TOP7,-0.1407,0.0575
Pontastacus leptodactylus (pooled),local_only,l_TOP8,0.0922,0.0612
Pontastacus leptodactylus (pooled),local_only,l_TOP9,0.0712,0.0413
Pontastacus leptodactylus (pooled),local_only,l_TOP10,0.1668,0.0736
Pontastacus leptodactylus (pooled),local_only,l_TOP11,0.1659,0.0705
Pontastacus leptodactylus (pooled),local_only,l_TOP12,0.1173,0.0629
Pontastacus leptodactylus (pooled),local_only,l_TOP13,0.0892,0.0757
Pontastacus leptodactylus (pooled),local_only,l_TOP14,0.1469,0.059
Pontastacus leptodactylus (pooled),local_only,l_TOP15,0.1724,0.0624
Pontastacus leptodactylus (pooled),local_only,l_TOP16,0.1117,0.0587
Pontastacus leptodactylus (pooled),local_only,l_TOP17,-0.0504,0.0013
Pontastacus leptodactylus (pooled),local_only,l_TOP18,-0.0327,0.0438
Pontastacus leptodactylus (pooled),local_only,l_TOP19,-0.0465,0.0643
Pontastacus leptodactylus (pooled),local_only,l_TOP20,-0.0396,0.0541
Pontastacus leptodactylus (pooled),local_only,l_TOP21,-0.0367,0.0013
Pontastacus leptodactylus (pooled),local_only,l_TOP22,-0.0968,0.1434
Pontastacus leptodactylus (pooled),local_only,l_TOP23,-0.1038,0.1524
Pontastacus leptodactylus (pooled),local_only,l_TOP24,-0.0955,0.1557
Pontastacus leptodactylus (pooled),local_only,l_TOP25,,0.0
Pontastacus leptodactylus (pooled),local_only,l_TOP26,0.0158,0.0467
Pontastacus leptodactylus (pooled),local_only,l_TOP27,0.0234,0.0582
Pontastacus leptodactylus (pooled),local_only,l_TOP28,0.0024,0.0381
Pontastacus leptodactylus (pooled),local_only,l_TOP29,0.0834,0.0846
Pontastacus leptodactylus (pooled),local_only,l_TOP30,0.0834,0.0846
Pontastacus leptodactylus (pooled),local_only,l_TOP31,0.0834,0.0846
Pontastacus leptodactylus (pooled),local_only,l_TOP32,0.0325,0.0549
Pontastacus leptodactylus (pooled),local_only,l_TOP33,,0.0
Pontastacus leptodactylus (pooled),local_only,l_TOP34,0.0252,0.0506
Pontastacus leptodactylus (pooled),local_only,l_TOP35,0.0262,0.0573
Pontastacus leptodactylus (pooled),local_only,l_TOP36,0.0325,0.0556
Pontastacus leptodactylus (pooled),local_only,l_TOP37,,0.0
Pontastacus leptodactylus (pooled),local_only,l_TOP38,0.0548,0.062
Pontastacus leptodactylus (pooled),local_only,l_TOP39,0.0913,0.0894
Pontastacus leptodactylus (pooled),local_only,l_TOP40,0.059,0.058
Pontastacus leptodactylus (pooled),local_only,l_TOP41,,0.0
Pontastacus leptodactylus (pooled),local_only,l_TOP42,0.1416,0.0796
Pontastacus leptodactylus (pooled),local_only,l_TOP43,0.1138,0.0697
Pontastacus leptodactylus (pooled),local_only,l_TOP44,0.1208,0.0743
Pontastacus leptodactylus (pooled),local_only,l_TOP45,-0.0373,0.0013
Pontastacus leptodactylus (pooled),local_only,l_TOP46,-0.0252,0.0452
Pontastacus leptodactylus (pooled),local_only,l_TOP47,-0.0346,0.0575
Pontastacus leptodactylus (pooled),local_only,l_TOP48,-0.0398,0.0493
Pontastacus leptodactylus (pooled),local_only,l_TOP49,-0.2207,0.0866
Pontastacus leptodactylus (pooled),local_only,l_TOP50,0.169,0.0839
Pontastacus leptodactylus (pooled),local_only,l_TOP51,0.1387,0.053
Pontastacus leptodactylus (pooled),local_only,l_TOP52,0.16,0.0792
Pontastacus leptodactylus (pooled),local_only,l_TOP53,0.2511,0.1907
Pontastacus leptodactylus (pooled),local_only,l_TOP54,0.2801,0.2039
Pontastacus leptodactylus (pooled),local_only,l_TOP55,0.2722,0.2006
Pontastacus leptodactylus (pooled),local_only,l_TOP56,0.1941,0.0823
Pontastacus leptodactylus (pooled),local_only,l_TOP57,,0.0
Pontastacus leptodactylus (pooled),local_only,l_TOP58,0.2114,0.0827
Pontastacus leptodactylus (pooled),local_only,l_TOP59,0.2353,0.0915
Pontastacus leptodactylus (pooled),local_only,l_TOP60,0.1941,0.0823
Pontastacus leptodactylus (pooled),local_only,l_TOP61,-0.0098,0.1366
Pontastacus leptodactylus (pooled),local_only,l_TOP62,-0.0038,0.1238
Pontastacus leptodactylus (pooled),local_only,l_TOP63,-0.0017,0.1308
Pontastacus leptodactylus (pooled),local_only,l_TOP64,0.0021,0.1133
Pontastacus leptodactylus (pooled),local_only,l_TOP65,0.2167,0.1134
Pontastacus leptodactylus (pooled),local_only,l_TOP66,0.222,0.1194
Pontastacus leptodactylus (pooled),local_only,l_TOP67,0.2374,0.1199
Pontastacus leptodactylus (pooled),local_only,l_TOP68,0.1858,0.1185
Pontastacus leptodactylus (pooled),local_only,l_TOP69,0.1361,0.1068
Pontastacus leptodactylus (pooled),local_only,l_TOP70,-0.0037,0.1132
Pontastacus leptodactylus (pooled),local_only,l_TOP71,0.0076,0.1283
Pontastacus leptodactylus (pooled),local_only,l_TOP72,0.0002,0.1102
Pontastacus leptodactylus (pooled),local_only,l_TOP73,0.1944,0.1572
Pontastacus leptodactylus (pooled),local_only,l_TOP74,0.2488,0.1166
Pontastacus leptodactylus (pooled),local_only,l_TOP75,0.2628,0.1307
Pontastacus leptodactylus (pooled),local_only,l_TOP76,0.2173,0.1066
Pontastacus leptodactylus (pooled),local_only,l_TOP77,,0.0
Pontastacus leptodactylus (pooled),local_only,l_TOP78,0.2174,0.1117
Pontastacus leptodactylus (pooled),local_only,l_TOP79,0.2226,0.1259
Pontastacus leptodactylus (pooled),local_only,l_TOP80,0.2215,0.1152
Pontastacus leptodactylus (pooled),local_only,l_TOP81,,0.0
Pontastacus leptodactylus (pooled),local_only,l_TOP82,0.2174,0.1117
Pontastacus leptodactylus (pooled),local_only,l_TOP83,0.2064,0.1117
Pontastacus leptodactylus (pooled),local_only,l_TOP84,0.2218,0.1156
Pontastacus leptodactylus (pooled),local_only,l_TOP85,0.1235,0.0705
Pontastacus leptodactylus (pooled),local_only,l_TOP86,-0.0309,0.1017
Pontastacus leptodactylus (pooled),local_only,l_TOP87,-0.0134,0.1261
Pontastacus leptodactylus (pooled),local_only,l_TOP88,-0.0257,0.103
Pontastacus leptodactylus (pooled),local_only,l_TOP89,0.1212,0.0714
Pontastacus leptodactylus (pooled),local_only,l_TOP90,0.2275,0.1066
Pontastacus leptodactylus (pooled),local_only,l_TOP91,0.2371,0.1294
Pontastacus leptodactylus (pooled),local_only,l_TOP92,0.2032,0.107
Pontastacus leptodactylus (pooled),local_only,l_TOP93,-0.0016,0.103
Pontastacus leptodactylus (pooled),local_only,l_TOP94,0.0042,0.0249
Pontastacus leptodactylus (pooled),local_only,l_TOP95,0.0046,0.0209
Pontastacus leptodactylus (pooled),local_only,l_TOP96,0.0093,0.0298
Pontastacus leptodactylus (pooled),local_only,l_TOP97,0.0422,0.1153
Pontastacus leptodactylus (pooled),local_only,l_TOP98,0.0042,0.0249
Pontastacus leptodactylus (pooled),local_only,l_TOP99,0.0065,0.0346
Pontastacus leptodactylus (pooled),local_only,l_TOP100,0.0073,0.0196
Pontastacus leptodactylus (pooled),local_only,l_TOP101,0.064,0.1227
Pontastacus leptodactylus (pooled),local_only,l_TOP102,0.1189,0.1848
Pontastacus leptodactylus (pooled),local_only,l_TOP103,0.1002,0.0492
Pontastacus leptodactylus (pooled),local_only,l_TOP104,0.003,0.0454
Pontastacus leptodactylus (pooled),local_only,l_TOP105,-0.2777,0.1427
Pontastacus leptodactylus (pooled),local_only,l_TOP106,-0.2321,0.1148
Pontastacus leptodactylus (pooled),local_only,l_TOP107,0.1356,0.0693
Pontastacus leptodactylus (pooled),local_only,l_TOP133,-0.0366,0.0103
Pontastacus leptodactylus (pooled),local_only,l_TOP134,-0.0983,0.15
Pontastacus leptodactylus (pooled),local_only,l_TOP135,-0.0943,0.163
Pontastacus leptodactylus (pooled),local_only,l_TOP136,-0.0927,0.1577
Pontastacus leptodactylus (pooled),local_only,l_TOP137,-0.0008,0.0601
Pontastacus leptodactylus (pooled),local_only,l_TOP138,-0.0697,0.0565
Pontastacus leptodactylus (pooled),local_only,l_TOP139,-0.0265,0.0579
Pontastacus leptodactylus (pooled),local_only,l_TOP140,-0.0674,0.0655
Pontastacus leptodactylus (pooled),local_only,l_TOP141,-0.055,0.075
Pontastacus leptodactylus (pooled),local_only,l_TOP142,-0.3404,0.1817
Pontastacus leptodactylus (pooled),local_only,l_TOP143,-0.2509,0.1145
Pontastacus leptodactylus (pooled),local_only,l_TOP144,-0.3251,0.1791
Pontastacus leptodactylus (pooled),upstream_only,u_CLI3,0.0884,0.1029
Pontastacus leptodactylus (pooled),upstream_only,u_CLI7,0.1078,0.1692
Pontastacus leptodactylus (pooled),upstream_only,u_CLI11,0.2233,0.1255
Pontastacus leptodactylus (pooled),upstream_only,u_CLI15,-0.126,0.2044
Pontastacus leptodactylus (pooled),upstream_only,u_CLI19,-0.0158,0.0554
Pontastacus leptodactylus (pooled),upstream_only,u_CLI23,0.0996,0.095
Pontastacus leptodactylus (pooled),upstream_only,u_CLI27,-0.0963,0.18
Pontastacus leptodactylus (pooled),upstream_only,u_CLI31,0.0799,0.0703
Pontastacus leptodactylus (pooled),upstream_only,u_CLI35,0.0069,0.0553
Pontastacus leptodactylus (pooled),upstream_only,u_CLI39,0.003,0.0697
Pontastacus leptodactylus (pooled),upstream_only,u_CLI43,0.125,0.1124
Pontastacus leptodactylus (pooled),upstream_only,u_CLI47,0.31,0.1725
Pontastacus leptodactylus (pooled),upstream_only,u_CLI51,0.2747,0.1677
Pontastacus leptodactylus (pooled),upstream_only,u_CLI55,0.246,0.1683
Pontastacus leptodactylus (pooled),upstream_only,u_CLI59,-0.081,0.0905
Pontastacus leptodactylus (pooled),upstream_only,u_CLI63,0.2962,0.1751
Pontastacus leptodactylus (pooled),upstream_only,u_CLI67,0.2678,0.1885
Pontastacus leptodactylus (pooled),upstream_only,u_CLI71,0.2892,0.1645
Pontastacus leptodactylus (pooled),upstream_only,u_CLI75,0.147,0.1439
Pontastacus leptodactylus (pooled),upstream_only,u_TOP126,-0.117,0.0377
Pontastacus leptodactylus (pooled),upstream_only,u_TOP130,-0.1013,0.06
Pontastacus leptodactylus (pooled),upstream_only,u_LAC1,0.0438,0.058
Pontastacus leptodactylus (pooled),upstream_only,u_LAC2,-0.0732,0.0422
Pontastacus leptodactylus (pooled),upstream_only,u_LAC3,-0.1029,0.0991
Pontastacus leptodactylus (pooled),upstream_only,u_LAC4,-0.0728,0.0447
Pontastacus leptodactylus (pooled),upstream_only,u_LAC5,-0.0797,0.0032
Pontastacus leptodactylus (pooled),upstream_only,u_LAC6,-0.1795,0.1258
Pontastacus leptodactylus (pooled),upstream_only,u_LAC7,-0.0164,0.0495
Pontastacus leptodactylus (pooled),upstream_only,u_LAC8,-0.0758,0.0096
Pontastacus leptodactylus (pooled),upstream_only,u_LAC9,0.0089,0.0515
Pontastacus leptodactylus (pooled),upstream_only,u_LAC10,0.0458,0.0479
Pontastacus leptodactylus (pooled),upstream_only,u_LAC11,0.1256,0.0425
Pontastacus leptodactylus (pooled),upstream_only,u_LAC12,0.0807,0.0159
Pontastacus leptodactylus (pooled),upstream_only,u_LAC13,0.1424,0.0794
Pontastacus leptodactylus (pooled),upstream_only,u_LAC14,,0.0
Pontastacus leptodactylus (pooled),upstream_only,u_LAC15,-0.0858,0.0259
Pontastacus leptodactylus (pooled),upstream_only,u_LAC16,-0.0591,0.0184
Pontastacus leptodactylus (pooled),upstream_only,u_LAC17,,0.0
Pontastacus leptodactylus (pooled),upstream_only,u_LAC18,0.0506,0.0634
Pontastacus leptodactylus (pooled),upstream_only,u_LAC19,0.0499,0.0449
Pontastacus leptodactylus (pooled),upstream_only,u_LAC20,-0.0451,0.0146
Pontastacus leptodactylus (pooled),upstream_only,u_LAC21,0.0096,0.1088
Pontastacus leptodactylus (pooled),upstream_only,u_LAC22,0.1368,0.0209
Pontastacus leptodactylus (pooled),upstream_only,u_SOL3,0.1908,0.0879
Pontastacus leptodactylus (pooled),upstream_only,u_SOL11,0.165,0.1435
Pontastacus leptodactylus (pooled),upstream_only,u_SOL15,-0.0637,0.0902
Pontastacus leptodactylus (pooled),upstream_only,u_SOL19,-0.048,0.0714
Pontastacus leptodactylus (pooled),upstream_only,u_SOL7,0.1711,0.1148
Pontastacus leptodactylus (pooled),upstream_only,u_SOL39,0.0292,0.0616
Pontastacus leptodactylus (pooled),upstream_only,u_SOL43,-0.0274,0.0448
Pontastacus leptodactylus (pooled),upstream_only,u_SOL27,-0.1453,0.0723
Pontastacus leptodactylus (pooled),upstream_only,u_SOL31,0.085,0.0792
Pontastacus leptodactylus (pooled),upstream_only,u_SOL23,0.3066,0.1864
Pontastacus leptodactylus (pooled),upstream_only,u_SOL47,-0.0509,0.0625
Pontastacus leptodactylus (pooled),upstream_only,u_SOL55,-0.1528,0.0851
Pontastacus leptodactylus (pooled),upstream_only,u_SOL59,0.1735,0.0973
Pontastacus leptodactylus (pooled),upstream_only,u_SOL35,-0.2719,0.1227
Pontastacus leptodactylus (pooled),upstream_only,u_SOL51,-0.001,0.0269
Pontastacus leptodactylus (pooled),upstream_only,u_TOP105,-0.2777,0.1427
Pontastacus leptodactylus (pooled),upstream_only,u_TOP110,0.0929,0.0854
Pontastacus leptodactylus (pooled),upstream_only,u_TOP111,0.091,0.08
Pontastacus leptodactylus (pooled),upstream_only,u_TOP112,0.0661,0.0535
Pontastacus leptodactylus (pooled),upstream_only,u_TOP113,-0.0437,0.1347
Pontastacus leptodactylus (pooled),upstream_only,u_TOP114,0.049,0.0678
Pontastacus leptodactylus (pooled),upstream_only,u_TOP117,0.1808,0.0981
Pontastacus leptodactylus (pooled),upstream_only,u_TOP119,0.1908,0.0861
Pontastacus leptodactylus (pooled),upstream_only,u_TOP122,0.1976,0.1832
Pontastacus leptodactylus (pooled),upstream_only,u_TOP3,-0.1834,0.0978
Pontastacus leptodactylus (pooled),upstream_only,u_TOP7,-0.1826,0.0992
Pontastacus leptodactylus (pooled),upstream_only,u_TOP11,0.1571,0.1045
Pontastacus leptodactylus (pooled),upstream_only,u_TOP15,0.2148,0.0896
Pontastacus leptodactylus (pooled),upstream_only,u_TOP19,0.0897,0.0955
Pontastacus leptodactylus (pooled),upstream_only,u_TOP23,-0.1512,0.1194
Pontastacus leptodactylus (pooled),upstream_only,u_TOP27,0.1039,0.0889
Pontastacus leptodactylus (pooled),upstream_only,u_TOP31,0.0852,0.0827
Pontastacus leptodactylus (pooled),upstream_only,u_TOP35,0.1208,0.1062
Pontastacus leptodactylus (pooled),upstream_only,u_TOP39,-0.1788,0.063
Pontastacus leptodactylus (pooled),upstream_only,u_TOP43,-0.1756,0.0786
Pontastacus leptodactylus (pooled),upstream_only,u_TOP47,0.0598,0.0826
Pontastacus leptodactylus (pooled),upstream_only,u_TOP51,0.1775,0.0867
Pontastacus leptodactylus (pooled),upstream_only,u_TOP55,0.2473,0.1856
Pontastacus leptodactylus (pooled),upstream_only,u_TOP59,0.1925,0.1038
Pontastacus leptodactylus (pooled),upstream_only,u_TOP63,-0.044,0.101
Pontastacus leptodactylus (pooled),upstream_only,u_TOP67,0.2134,0.1081
Pontastacus leptodactylus (pooled),upstream_only,u_TOP71,-0.0496,0.0936
Pontastacus leptodactylus (pooled),upstream_only,u_TOP75,0.1913,0.0948
Pontastacus leptodactylus (pooled),upstream_only,u_TOP79,-0.1297,0.0838
Pontastacus leptodactylus (pooled),upstream_only,u_TOP83,-0.1287,0.079
Pontastacus leptodactylus (pooled),upstream_only,u_TOP87,-0.0627,0.095
Pontastacus leptodactylus (pooled),upstream_only,u_TOP91,0.1688,0.0961
Pontastacus leptodactylus (pooled),upstream_only,u_TOP95,0.144,0.0819
Pontastacus leptodactylus (pooled),upstream_only,u_TOP99,0.1389,0.0919
Pontastacus leptodactylus (pooled),upstream_only,u_TOP103,-0.1609,0.0723
Pontastacus leptodactylus (pooled),upstream_only,u_TOP135,-0.0442,0.1133
Pontastacus leptodactylus (pooled),upstream_only,u_TOP139,0.1665,0.0793
Pontastacus leptodactylus (pooled),upstream_only,u_TOP143,-0.1532,0.0911
Austropotamobius torrentium (pooled),local_only,l_CLI1,-0.4831,0.2605
Austropotamobius torrentium (pooled),local_only,l_CLI2,-0.4932,0.2989
Austropotamobius torrentium (pooled),local_only,l_CLI3,-0.5057,0.2839
Austropotamobius torrentium (pooled),local_only,l_CLI4,0.0669,0.0859
Austropotamobius torrentium (pooled),local_only,l_CLI5,-0.8393,0.4243
Austropotamobius torrentium (pooled),local_only,l_CLI6,-0.8328,0.428
Austropotamobius torrentium (pooled),local_only,l_CLI7,-0.8372,0.428
Austropotamobius torrentium (pooled),local_only,l_CLI8,0.1503,0.0677
Austropotamobius torrentium (pooled),local_only,l_CLI9,-0.2146,0.1108
Austropotamobius torrentium (pooled),local_only,l_CLI10,-0.184,0.1029
Austropotamobius torrentium (pooled),local_only,l_CLI11,-0.1947,0.1103
Austropotamobius torrentium (pooled),local_only,l_CLI12,0.2259,0.1384
Austropotamobius torrentium (pooled),local_only,l_CLI13,-1.003,0.4655
Austropotamobius torrentium (pooled),local_only,l_CLI14,-0.9613,0.4688
Austropotamobius torrentium (pooled),local_only,l_CLI15,-0.9916,0.4652
