binning,bin,frac_over,mean_diff,n,entity,entity_dir,track,level,source
bland_altman,4,0.2713,-0.0022,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,upstream_only,10,null
benchmark,0,0.68141,0.00976,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,upstream_only,20,contaminated
benchmark,1,0.60187,0.01553,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,upstream_only,20,contaminated
benchmark,2,0.90811,0.01331,11155,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,upstream_only,20,contaminated
benchmark,3,0.4219,-0.00308,2612,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,upstream_only,20,contaminated
bland_altman,0,0.64611,0.00509,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,upstream_only,20,contaminated
bland_altman,1,0.59229,0.01143,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,upstream_only,20,contaminated
bland_altman,2,0.78383,0.01513,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,upstream_only,20,contaminated
bland_altman,3,1.0,0.01406,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,upstream_only,20,contaminated
bland_altman,4,0.70865,0.0102,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,upstream_only,20,contaminated
benchmark,0,0.65308,0.00187,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,upstream_only,20,null
benchmark,1,0.39137,-0.00534,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,upstream_only,20,null
benchmark,2,0.07127,-0.00366,11155,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,upstream_only,20,null
benchmark,3,0.37136,-0.01245,2612,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,upstream_only,20,null
bland_altman,0,0.63413,0.00108,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,upstream_only,20,null
bland_altman,1,0.38832,-0.00671,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,upstream_only,20,null
bland_altman,2,0.18414,-0.00659,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,upstream_only,20,null
bland_altman,3,0.0,-0.00188,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,upstream_only,20,null
bland_altman,4,0.22249,-0.00535,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,upstream_only,20,null
benchmark,0,0.55807,0.00134,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,combined,3,contaminated
benchmark,1,0.62737,0.00363,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,combined,3,contaminated
benchmark,2,0.62672,0.00495,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,combined,3,contaminated
benchmark,3,0.57049,0.00535,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,combined,3,contaminated
benchmark,4,0.4672,-0.00099,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,combined,3,contaminated
bland_altman,0,0.53497,0.00061,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,combined,3,contaminated
bland_altman,1,0.61473,0.00259,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,combined,3,contaminated
bland_altman,2,0.62715,0.00419,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,combined,3,contaminated
bland_altman,3,0.57638,0.00502,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,combined,3,contaminated
bland_altman,4,0.49662,0.00187,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,combined,3,contaminated
benchmark,0,0.49008,-8e-05,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,combined,3,null
benchmark,1,0.45217,-0.00102,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,combined,3,null
benchmark,2,0.47025,-0.00067,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,combined,3,null
benchmark,3,0.46611,-0.00137,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,combined,3,null
benchmark,4,0.4598,-0.00274,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,combined,3,null
bland_altman,0,0.47047,-0.00063,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,combined,3,null
bland_altman,1,0.43713,-0.00171,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,combined,3,null
bland_altman,2,0.46982,-0.00124,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,combined,3,null
bland_altman,3,0.47374,-0.00171,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,combined,3,null
bland_altman,4,0.48725,-0.0006,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,combined,3,null
benchmark,0,0.60144,0.00867,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,combined,10,contaminated
benchmark,1,0.71453,0.01462,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,combined,10,contaminated
benchmark,2,0.73676,0.01582,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,combined,10,contaminated
benchmark,3,0.65831,0.01456,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,combined,10,contaminated
benchmark,4,0.47592,0.00124,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,combined,10,contaminated
bland_altman,0,0.55502,0.00484,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,combined,10,contaminated
bland_altman,1,0.70604,0.01183,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,combined,10,contaminated
bland_altman,2,0.73829,0.01528,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,combined,10,contaminated
bland_altman,3,0.67095,0.01619,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,combined,10,contaminated
bland_altman,4,0.51667,0.00678,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,combined,10,contaminated
benchmark,0,0.42275,-0.00229,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,combined,10,null
benchmark,1,0.33689,-0.0045,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,combined,10,null
benchmark,2,0.34583,-0.00572,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,combined,10,null
benchmark,3,0.38679,-0.00631,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,combined,10,null
benchmark,4,0.40902,-0.0063,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,combined,10,null
bland_altman,0,0.39595,-0.00339,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,combined,10,null
bland_altman,1,0.32818,-0.00521,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,combined,10,null
bland_altman,2,0.34234,-0.00644,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,combined,10,null
bland_altman,3,0.39573,-0.00619,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,combined,10,null
bland_altman,4,0.43909,-0.00389,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,combined,10,null
benchmark,0,0.70299,0.0202,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,combined,20,contaminated
benchmark,1,0.77577,0.02778,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,combined,20,contaminated
benchmark,2,0.78209,0.02922,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,combined,20,contaminated
benchmark,3,0.67923,0.02559,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,combined,20,contaminated
benchmark,4,0.44498,0.00034,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,combined,20,contaminated
bland_altman,0,0.64829,0.01097,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,combined,20,contaminated
bland_altman,1,0.75746,0.02183,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,combined,20,contaminated
bland_altman,2,0.78187,0.02912,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,combined,20,contaminated
bland_altman,3,0.6934,0.02967,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,combined,20,contaminated
bland_altman,4,0.50403,0.01153,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,combined,20,contaminated
benchmark,0,0.46372,-0.00186,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,combined,20,null
benchmark,1,0.32142,-0.00642,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,combined,20,null
benchmark,2,0.29353,-0.01033,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,combined,20,null
benchmark,3,0.3066,-0.0145,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,combined,20,null
benchmark,4,0.32164,-0.01592,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,combined,20,null
bland_altman,0,0.43081,-0.00336,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,combined,20,null
bland_altman,1,0.30813,-0.00785,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,combined,20,null
bland_altman,2,0.2968,-0.01079,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,combined,20,null
bland_altman,3,0.31881,-0.01441,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,combined,20,null
bland_altman,4,0.35236,-0.01263,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,combined,20,null
benchmark,0,0.93516,0.01193,2375,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,local_only,3,contaminated
benchmark,1,0.93345,0.01904,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,local_only,3,contaminated
benchmark,2,0.86184,0.0175,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,local_only,3,contaminated
benchmark,3,0.71314,0.01301,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,local_only,3,contaminated
benchmark,4,0.47747,0.00167,2375,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,local_only,3,contaminated
bland_altman,0,0.92674,0.01026,2375,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,local_only,3,contaminated
bland_altman,1,0.92418,0.01745,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,local_only,3,contaminated
bland_altman,2,0.85215,0.01638,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,local_only,3,contaminated
bland_altman,3,0.71061,0.01279,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,local_only,3,contaminated
bland_altman,4,0.50737,0.00628,2375,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,local_only,3,contaminated
benchmark,0,0.52379,0.00031,2375,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,local_only,3,null
benchmark,1,0.5615,0.00067,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,local_only,3,null
benchmark,2,0.56108,0.00056,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,local_only,3,null
benchmark,3,0.49958,0.00017,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,local_only,3,null
benchmark,4,0.42484,-0.00253,2375,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,local_only,3,null
bland_altman,0,0.51495,0.0002,2375,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,local_only,3,null
bland_altman,1,0.55897,0.00054,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,local_only,3,null
bland_altman,2,0.55729,0.00039,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,local_only,3,null
bland_altman,3,0.50126,-0.0001,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,local_only,3,null
bland_altman,4,0.43832,-0.00185,2375,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,local_only,3,null
benchmark,0,0.95411,0.02787,2375,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,local_only,10,contaminated
benchmark,1,0.97515,0.04627,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,local_only,10,contaminated
benchmark,2,0.92797,0.04274,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,local_only,10,contaminated
benchmark,3,0.78138,0.03361,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,local_only,10,contaminated
benchmark,4,0.54189,0.01764,2375,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,local_only,10,contaminated
bland_altman,0,0.94484,0.02181,2375,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,local_only,10,contaminated
bland_altman,1,0.96841,0.03804,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,local_only,10,contaminated
bland_altman,2,0.90859,0.03974,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,local_only,10,contaminated
bland_altman,3,0.76327,0.03602,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,local_only,10,contaminated
bland_altman,4,0.59537,0.03252,2375,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,local_only,10,contaminated
benchmark,0,0.47705,-0.00058,2375,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,local_only,10,null
benchmark,1,0.4465,-0.0013,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,local_only,10,null
benchmark,2,0.46588,-0.00148,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,local_only,10,null
benchmark,3,0.41828,-0.00311,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,local_only,10,null
benchmark,4,0.38568,-0.00579,2375,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,local_only,10,null
bland_altman,0,0.46316,-0.00088,2375,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,local_only,10,null
bland_altman,1,0.44229,-0.00177,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,local_only,10,null
bland_altman,2,0.46588,-0.00204,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,local_only,10,null
bland_altman,3,0.42081,-0.00306,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,local_only,10,null
bland_altman,4,0.40126,-0.00451,2375,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,local_only,10,null
benchmark,0,0.95705,0.04685,2375,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,local_only,20,contaminated
benchmark,1,0.97936,0.08308,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,local_only,20,contaminated
benchmark,2,0.94693,0.07684,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,local_only,20,contaminated
benchmark,3,0.75442,0.05156,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,local_only,20,contaminated
benchmark,4,0.48842,0.02081,2375,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,local_only,20,contaminated
bland_altman,0,0.94653,0.03362,2375,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,local_only,20,contaminated
bland_altman,1,0.96925,0.06241,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,local_only,20,contaminated
bland_altman,2,0.91702,0.06597,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,local_only,20,contaminated
bland_altman,3,0.70725,0.06253,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,local_only,20,contaminated
bland_altman,4,0.58611,0.0546,2375,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,local_only,20,contaminated
benchmark,0,0.27537,-0.00235,2375,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,local_only,20,null
benchmark,1,0.38922,-0.00196,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,local_only,20,null
benchmark,2,0.47178,-0.00223,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,local_only,20,null
benchmark,3,0.42165,-0.00483,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,local_only,20,null
benchmark,4,0.29937,-0.01307,2375,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,local_only,20,null
bland_altman,0,0.26063,-0.00301,2375,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,local_only,20,null
bland_altman,1,0.37574,-0.00384,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,local_only,20,null
bland_altman,2,0.47051,-0.00206,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,local_only,20,null
bland_altman,3,0.43176,-0.00437,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,local_only,20,null
bland_altman,4,0.31874,-0.01116,2375,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,local_only,20,null
benchmark,0,0.79916,0.00589,2375,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,upstream_only,3,contaminated
benchmark,1,0.62005,0.00749,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,upstream_only,3,contaminated
benchmark,2,0.96869,0.00741,5622,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,upstream_only,3,contaminated
benchmark,3,0.51699,0.00517,1501,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,upstream_only,3,contaminated
bland_altman,0,0.78653,0.00471,2375,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,upstream_only,3,contaminated
bland_altman,1,0.61963,0.00692,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,upstream_only,3,contaminated
bland_altman,2,0.93008,0.00771,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,upstream_only,3,contaminated
bland_altman,3,1.0,0.00741,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,upstream_only,3,contaminated
bland_altman,4,0.70358,0.00745,2375,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,upstream_only,3,contaminated
benchmark,0,0.27032,-0.00173,2375,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,upstream_only,3,null
benchmark,1,0.39174,-0.00162,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,upstream_only,3,null
benchmark,2,0.95749,0.00281,5622,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,upstream_only,3,null
benchmark,3,0.47235,-0.00109,1501,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,upstream_only,3,null
bland_altman,0,0.26232,-0.00191,2375,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,upstream_only,3,null
bland_altman,1,0.39048,-0.00181,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,upstream_only,3,null
bland_altman,2,0.89301,0.00203,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,upstream_only,3,null
bland_altman,3,1.0,0.00326,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,upstream_only,3,null
bland_altman,4,0.68211,0.00104,2375,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,upstream_only,3,null
benchmark,0,0.88126,0.01483,2375,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,upstream_only,10,contaminated
benchmark,1,0.63395,0.01938,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,upstream_only,10,contaminated
benchmark,2,0.97385,0.02175,5622,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,upstream_only,10,contaminated
benchmark,3,0.61093,0.02364,1501,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,upstream_only,10,contaminated
bland_altman,0,0.85684,0.01073,2375,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,upstream_only,10,contaminated
bland_altman,1,0.63269,0.01763,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,upstream_only,10,contaminated
bland_altman,2,0.9524,0.02215,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,upstream_only,10,contaminated
bland_altman,3,1.0,0.02118,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,upstream_only,10,contaminated
bland_altman,4,0.76547,0.02894,2375,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,upstream_only,10,contaminated
benchmark,0,0.40421,-0.0014,2375,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,upstream_only,10,null
benchmark,1,0.41575,-0.0024,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,upstream_only,10,null
benchmark,2,0.95411,0.00282,5622,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,upstream_only,10,null
benchmark,3,0.45969,-0.00214,1501,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,upstream_only,10,null
bland_altman,0,0.38905,-0.00181,2375,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,upstream_only,10,null
bland_altman,1,0.41828,-0.00251,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,upstream_only,10,null
bland_altman,2,0.8829,0.00157,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,upstream_only,10,null
bland_altman,3,1.0,0.00344,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,upstream_only,10,null
bland_altman,4,0.67958,0.00084,2375,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,upstream_only,10,null
benchmark,0,0.83874,0.02439,2375,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,upstream_only,20,contaminated
benchmark,1,0.55644,0.02624,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,upstream_only,20,contaminated
benchmark,2,0.96709,0.04814,5622,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,upstream_only,20,contaminated
benchmark,3,0.56629,0.02708,1501,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,upstream_only,20,contaminated
bland_altman,0,0.78821,0.01482,2375,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,upstream_only,20,contaminated
bland_altman,1,0.56318,0.02116,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,upstream_only,20,contaminated
bland_altman,2,0.92881,0.04932,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,upstream_only,20,contaminated
bland_altman,3,1.0,0.04934,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,upstream_only,20,contaminated
bland_altman,4,0.76295,0.04709,2375,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,upstream_only,20,contaminated
benchmark,0,0.32253,-0.00371,2375,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,upstream_only,20,null
benchmark,1,0.36394,-0.00548,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,upstream_only,20,null
benchmark,2,0.94859,0.00527,5622,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,upstream_only,20,null
benchmark,3,0.37642,-0.01035,1501,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,upstream_only,20,null
bland_altman,0,0.30442,-0.00441,2375,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,upstream_only,20,null
bland_altman,1,0.36689,-0.00597,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,upstream_only,20,null
bland_altman,2,0.85847,0.00303,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,upstream_only,20,null
bland_altman,3,1.0,0.00652,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,upstream_only,20,null
bland_altman,4,0.64084,-0.00242,2375,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,upstream_only,20,null
benchmark,0,0.89684,0.00927,2375,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,combined,3,contaminated
benchmark,1,0.94103,0.01376,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,combined,3,contaminated
benchmark,2,0.8909,0.01246,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,combined,3,contaminated
benchmark,3,0.71693,0.01253,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,combined,3,contaminated
benchmark,4,0.52674,0.0055,2375,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,combined,3,contaminated
bland_altman,0,0.89179,0.00797,2375,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,combined,3,contaminated
bland_altman,1,0.93808,0.01268,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,combined,3,contaminated
bland_altman,2,0.87742,0.01137,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,combined,3,contaminated
bland_altman,3,0.71609,0.0116,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,combined,3,contaminated
bland_altman,4,0.54905,0.00991,2375,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,combined,3,contaminated
benchmark,0,0.48632,8e-05,2375,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,combined,3,null
benchmark,1,0.39806,-0.00059,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,combined,3,null
benchmark,2,0.41575,-0.00108,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,combined,3,null
benchmark,3,0.44103,-0.00119,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,combined,3,null
benchmark,4,0.41474,-0.00267,2375,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,combined,3,null
bland_altman,0,0.47747,-4e-05,2375,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,combined,3,null
bland_altman,1,0.39511,-0.00066,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,combined,3,null
bland_altman,2,0.40859,-0.00142,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,combined,3,null
bland_altman,3,0.44693,-0.00126,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,combined,3,null
bland_altman,4,0.42779,-0.00206,2375,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,combined,3,null
benchmark,0,0.91958,0.02284,2375,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,combined,10,contaminated
benchmark,1,0.97894,0.03699,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,combined,10,contaminated
benchmark,2,0.94861,0.03844,2374,Austropotamobius torrentium (pooled),Austropotamobius_torrentium_pooled,combined,10,contaminated
